id,source,sentence_1,sentence_2,label,binary-label
boostcamp-sts-v1-train-8613,petition-sampled,친애하는 문재인 회장,친애하는 대한민국 정부여.,0.2,0.0
boostcamp-sts-v1-train-8614,petition-sampled,나는 당신이 일과 삶의 균형 보장 시스템을 구축하기를 바란다.,나는 공공재와 문화재를 보호하기 위한 대책을 마련하고 싶다.,0.0,0.0
boostcamp-sts-v1-train-8615,nsmc-sampled,감동적이고 힐링되는 영화 감사합니다.,영화에서의 당신의 멋진 연기를 즐겼습니다.,1.8,0.0
boostcamp-sts-v1-train-8616,petition-sampled,[가상화폐] 민주당 절대 재집권 못해,우리는 결코 군사 쿠데타를 막아서는 안 된다.,0.0,0.0
boostcamp-sts-v1-train-8617,nsmc-rtt,안 좋은 연기까지 괜찮다고 해도 물 위주도 아니고 노출도 반쯤 굽고 결론은 이러지도 저러지도 않다.,"담배를 피워도 괜찮고, 물 위주도 아니고, 노출도 정상입니다.",0.6,0.0
boostcamp-sts-v1-train-8618,slack-rtt,(친한 두 친구의 생일은 서로 옆에 있습니다),(친한 친구 두 명의 생일이 옆에 있습니다),3.8,1.0
boostcamp-sts-v1-train-8619,petition-sampled,교육 시스템 사용을 중지하십시오.,계산서 제도를 없애 주세요.,0.0,0.0
boostcamp-sts-v1-train-8620,slack-sampled,원활한 시청을 위해 안정적인 네트워크 환경에서 PC에 연결해주세요.,영상 속 설명은 창의성이 높은 사람들이 아래 3개의 네트워크에서 연결성이 높다는 것이다.,0.6,0.0
boostcamp-sts-v1-train-8621,petition-sampled,나는 국회의원의 봉급인상에 반대한다.,내년 국회의원 연봉 2천만 원 인상 반대합니다.,3.2,1.0
boostcamp-sts-v1-train-8622,petition-sampled,국민 세금만 낭비하는 여성가족부가 없어졌으면 좋겠다.,저는 여성가족부가 폐지되어야 한다고 생각합니다.,3.0,1.0
boostcamp-sts-v1-train-8623,nsmc-sampled,애니메이션에 대한 편견을 깬 영화가 감동적이다.,나는 한국 애니메이션 영화를 본 지 오래되었다.,1.0,0.0
boostcamp-sts-v1-train-8624,nsmc-sampled,재밌게 봤어요.,개인적으로 너무 즐거웠어요.,3.4,1.0
boostcamp-sts-v1-train-8625,slack-sampled,3km부터 연습을 시작하겠습니다.,괜찮으시다면 제가 돈을 내고 사용해야겠네요.,0.0,0.0
boostcamp-sts-v1-train-8626,slack-sampled,꽃들이 정말 예쁘다.,"와, 진짜 예쁘다.",2.8,1.0
boostcamp-sts-v1-train-8627,petition-sampled,국가기술자격제도 개선 요구,국가배상심의회 제도 개선 요청,1.4,0.0
boostcamp-sts-v1-train-8628,nsmc-rtt,최고의 영화 제작. 매우 독특하다,인생의 영화 제작은 매우 특별하다.,3.4,1.0
boostcamp-sts-v1-train-8629,slack-sampled,"오, 난 파렴치하지 않아.",하지만 나는 충분하지 않기 때문에 도전하지 않을 거야!,0.0,0.0
boostcamp-sts-v1-train-8630,nsmc-rtt,"초등학교 저학년 때는 영화관에서 가족들과 함께 보았지만, 어른이 되어 다시 보니 영화 자체가 너무 좋아서 어린 시절의 추억이 떠올라 시간 가는 줄 모르고 봤다.",초등학교 저학년 때 가족들과 영화관에서 봤던 기억이 나지만 어른이 되어 다시 보니 어린 시절의 추억이 떠오르고 시간 가는 줄 모르고 봤던 영화다. .,3.8,1.0
boostcamp-sts-v1-train-8631,nsmc-sampled,내가 무슨 생각으로 그 이야기를 만들었을까?,당신은 무슨 생각을 하고 있나요?,3.2,1.0
boostcamp-sts-v1-train-8632,slack-sampled,저도 선드립 후검색...! ㅋㅋ,정말 추천합니다...ㅋㅋㅋ,0.0,0.0
boostcamp-sts-v1-train-8633,slack-sampled,"내가 말을 많이 한 것 같은데, 내 얘기를 계속 한 것 같아.",이런 생각을 많이 했어요.,0.0,0.0
boostcamp-sts-v1-train-8634,slack-sampled,"오, 이거 너무 어렵다.","오, 이거 정말 어렵다.",2.0,0.0
boostcamp-sts-v1-train-8635,slack-rtt,먼저 당신의 마음을 읽어보겠습니다.,먼저 보세요...,0.4,0.0
boostcamp-sts-v1-train-8636,petition-rtt,제3자가 저작권 보고서를 제출할 수 있도록 도와주세요.,제3자가 저작권을 신고하도록 지원,3.8,1.0
boostcamp-sts-v1-train-8637,nsmc-rtt,이렇게 짜증나는 드라마는 처음 봐!,이보다 더 짜증나는 드라마는 본 적이 없어!,4.0,1.0
boostcamp-sts-v1-train-8638,petition-rtt,제발 경제를 살려주세요.,경제를 살리다.,4.0,1.0
boostcamp-sts-v1-train-8639,petition-sampled,광화문 회장님께 간청합니다.,나는 대통령에게 공개 토론을 호소한다.,0.8,0.0
boostcamp-sts-v1-train-8640,petition-sampled,도시 건설을 고발합니다.,저는 LH주택공사 사장을 고발합니다.,0.4,0.0
boostcamp-sts-v1-train-8641,petition-sampled,우리는 공매도 세력을 처벌할 필요가 있다.,공매도는 없어져야 한다.,1.8,0.0
boostcamp-sts-v1-train-8642,slack-sampled,나는 이번 주 금요일에 아난티에 있는 남해로 갈 것이다.,토요일에 지산CC에서 라운딩을 했는데 날씨가 너무 좋고 재미있었다.,0.4,0.0
boostcamp-sts-v1-train-8643,nsmc-sampled,다른 영화보다 더 무섭다.,내 인생에서 본 영화 중 가장 무서운 영화,2.8,1.0
boostcamp-sts-v1-train-8644,petition-sampled,난 그걸 알고 싶어!축구협회의 부패를 파헤쳐주세요,여성에게 국방세를 부과해 주세요.,0.0,0.0
boostcamp-sts-v1-train-8645,slack-rtt,코로나19로 인한 화려한 부와 활로 생동감 넘치는 일에 대해 이야기하느라 바빴던 것 같다.,코로나 19의 화려한 부활과 함께 생동감 넘치는(?) 작품 이야기였던 것 같아요!,2.8,1.0
boostcamp-sts-v1-train-8646,nsmc-sampled,"챈의 모든 영화 + 스파이키드 챈은 나를 실망시킨 적이 없지만, 이번에는 다르다...",찬이의 몸을 아끼지 않는 힘든 연기.아주 시원합니다. 그 영화는 재미있다.,1.2,0.0
boostcamp-sts-v1-train-8647,slack-sampled,우와 유튜브 보러 가야겠다~~,그는 독보적이었다. ~!,0.0,0.0
boostcamp-sts-v1-train-8648,nsmc-sampled,영화에 비해 평점이 왜 이렇게 좋은지 이해할 수 없다.,이 평점이 왜 이렇게 낮은지 이해가 안 돼요.,1.4,0.0
boostcamp-sts-v1-train-8649,nsmc-sampled,처음 봤을 때 영화인 줄 알았어요.,"나는 이 영화를 두 번 보았고, 처음 봤을 때 이준의 연기와 이야기에 집중했다.",0.8,0.0
boostcamp-sts-v1-train-8650,petition-sampled,"일하는 의회, 국회의원, 국세만 집행해야 한다.","국회의원을 상대로 한 법률의 발의, 도입, 제정에 국민이 참여하도록 한다.",0.4,0.0
boostcamp-sts-v1-train-8651,petition-sampled,"문화, 예술, 스포츠, 비합리성 등 그리고 언론의 자유",한국의 음주문화 개선과 처벌은 엄격히...,0.0,0.0
boostcamp-sts-v1-train-8652,nsmc-rtt,"내 인생 최고의 영화. 그때로 돌아가고 싶다""T""",내 인생 최고의 영화.,2.8,1.0
boostcamp-sts-v1-train-8653,petition-sampled,초등돌봄교실 이전 반대,초등돌봄교실 지자체 이전 반대,3.2,1.0
boostcamp-sts-v1-train-8654,slack-sampled,"아, 방금 택배가 왔는데 책처럼 보여 하하하","아, 나도 주말에 보려고 했어!",0.0,0.0
boostcamp-sts-v1-train-8655,slack-sampled,나중에 잠실에 가면 클라이밍 팟에 가입하고...?!,자르고 같이 기른다고요?,0.0,0.0
boostcamp-sts-v1-train-8656,nsmc-sampled,"오, 더 이상 보기 힘들어요.",너무 지루해.,1.6,0.0
boostcamp-sts-v1-train-8657,nsmc-sampled,이 영화 좀 썩은 듯?,응? 그 영화 나쁘지 않은 것 같아.,0.6,0.0
boostcamp-sts-v1-train-8658,petition-sampled,소년법의 폐지가 시급하다,나는 소년법의 폐지를 강력히 호소한다.,4.0,1.0
boostcamp-sts-v1-train-8659,petition-rtt,다이소는 잠도 잘 못 자요.,다이소는 잠을 잘 못 자게 만든다.,3.6,1.0
boostcamp-sts-v1-train-8660,nsmc-rtt,내가 지금까지 본 영화와는 다른 공포이다.,지금까지 본 영화와는 다른 공포,4.0,1.0
boostcamp-sts-v1-train-8661,petition-sampled,주택가 도로에서 일부러 소음을 내는 오토바이와 자동차를 단속합시다.,"차고지 인증제를 시행하고, 도로에 주차하는 차들을 막아주세요.",0.0,0.0
boostcamp-sts-v1-train-8662,slack-sampled,% 원하는 만큼 연산자를 사용하고 있습니다.,나는 이번에 연간 구독을 끝냈다.,0.0,0.0
boostcamp-sts-v1-train-8663,petition-sampled,음주 운전 벌금을 올려야 한다.,우리는 소년법을 폐지할 필요가 있다.,0.0,0.0
boostcamp-sts-v1-train-8664,petition-sampled,나는 내 나라에 있는데 불편하다.,한국 여성들도 군복무를 할 수 있다.,0.0,0.0
boostcamp-sts-v1-train-8665,petition-sampled,부동산 정책을 제대로 펴라.,부동산 대책을 초강대강으로 만들어 주세요.,3.2,1.0
boostcamp-sts-v1-train-8666,petition-rtt,현준이가 개 목줄 학대 피의자 신분으로 15년형을 선고받은 것은 말도 안 된다.,개 목줄 학대 혐의자 현준 씨에게 징역 15년이 선고됐습니다.,2.8,1.0
boostcamp-sts-v1-train-8667,slack-rtt,ONEWE가 없는 한 주!,ONEWE가 없는 일주일은 완벽해!,2.6,1.0
boostcamp-sts-v1-train-8668,petition-sampled,소년법의 폐지를 간곡히 호소한다.,사립고 폐지 철회 요청합니다.,0.6,0.0
boostcamp-sts-v1-train-8669,petition-sampled,국민연금을 폐지하는 글을 올려주시는 분들도 계셨으면 좋겠습니다.,"부동산 정책 입안자들, TV토론 시청",0.0,0.0
boostcamp-sts-v1-train-8670,petition-rtt,"문 대통령의 세 가지 잘못,","문 대통령의 세 가지 실수,",3.6,1.0
boostcamp-sts-v1-train-8671,slack-sampled,<PERSON> 와 함께 강남에서 만났습니다.,우리는 피플을 만나 서로의 발등에 대해 잠시 이야기를 나누었다.,1.4,0.0
boostcamp-sts-v1-train-8672,petition-sampled,저는 경남제약의 상장폐지에 반대합니다.,경남제약까지는 상장폐지가 불가능하다.,2.8,1.0
boostcamp-sts-v1-train-8673,nsmc-sampled,당신은 정말 아르바이트를 하고 있나요?,쓰레기가 아니에요.,0.6,0.0
boostcamp-sts-v1-train-8674,nsmc-sampled,Kow는 사나워 보여서 그의 역할은 완벽해^^;,그것은 나를 웃게 만든다. ^^,0.0,0.0
boostcamp-sts-v1-train-8675,nsmc-sampled,그것은 극장에서 보면 안 되는 영화였다.,절대 보면 안 되는 영화.,2.8,1.0
boostcamp-sts-v1-train-8676,slack-rtt,당신의 아이디어가 정말 시장에서 통할 것 같습니까?데이터를 기반으로 인식을 확인하는 방법을 알려 줍니다.,데이터를 기반으로 아이디어가 실제로 시장에서 성공할 수 있는지 여부를 판단하는 방법을 알려준다.,3.2,1.0
boostcamp-sts-v1-train-8677,nsmc-sampled,나만 이해를 못 하는 거야?,도대체 무슨 내용인지 모르겠어;;;,3.4,1.0
boostcamp-sts-v1-train-8678,slack-sampled,오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오^^,와! 기대된다!,0.0,0.0
boostcamp-sts-v1-train-8679,petition-rtt,4차 산업의 가정용 로봇.,4차 산업의 가정용 로봇.,5.0,1.0
boostcamp-sts-v1-train-8680,slack-rtt,이태원 팬케이크 모임이 재미있어요.,이태원 팬케이크 파티는 재미있어요.,4.0,1.0
boostcamp-sts-v1-train-8681,nsmc-sampled,너무하네.,최악이다. 너무 끄는 것 같아.,1.2,0.0
boostcamp-sts-v1-train-8682,nsmc-sampled,별로 안 웃겨.,하지만 그것은 매우 재미있었다.,0.8,0.0
boostcamp-sts-v1-train-8683,petition-sampled,보이스피싱 처벌 강화,보이스피싱 관련 처벌을 강화해주세요.,4.2,1.0
boostcamp-sts-v1-train-8684,slack-sampled,헉... 내가 항상 계란후라이 꽃이라고 부르는 아이들의 이름은 마가렛이야 ㅋㅋ,전기 오리... 나만 밀린 게 아니었다.ㅎㅎ,0.0,0.0
boostcamp-sts-v1-train-8685,nsmc-sampled,"이상하게도, 나는 이 작품을 매주 보았다.",나는 그때 이 영화의 힘을 알 수 있다.,0.0,0.0
boostcamp-sts-v1-train-8686,petition-rtt,민주화 유공자 국가유공자 인정 요청,민주유공자 국가유공자 인정 요청,4.4,1.0
boostcamp-sts-v1-train-8687,petition-sampled,서비스 인력의 관리를 강화합시다.,일용직 노동자들에게 공정한 대우를 해주십시오.,0.8,0.0
boostcamp-sts-v1-train-8688,slack-sampled,이미 바를 가진 사람이 세 명 있다.,나는 연달아 에너지가 있는 사람들을 만나고 있다.,0.0,0.0
boostcamp-sts-v1-train-8689,slack-sampled,여기가 키리야마인가요?,내 우동 이름은 카리야마야!,1.2,0.0
boostcamp-sts-v1-train-8690,nsmc-rtt,스토리뿐만 아니라 자연과 인간의 갈등까지 세세하게 보여주는 영화,단순한 이야기가 아니라 자연과 인간의 대립을 그린 영화입니다.,3.6,1.0
boostcamp-sts-v1-train-8691,petition-sampled,태극기를 함께 걸어주세요.,모든 국민의 국기에 태극기를 돌려주세요.,1.0,0.0
boostcamp-sts-v1-train-8692,petition-sampled,%%% 문재인과 민주당 탈퇴파가 %%%를 형성했다.,71%가 원자력 발전소에 찬성한다.,0.0,0.0
boostcamp-sts-v1-train-8693,nsmc-sampled,그것은 모든 것이 담겨있는 훌륭한 영화였다.,정말 멋진 영화야 ^^,3.0,1.0
boostcamp-sts-v1-train-8694,nsmc-sampled,가끔 웃기기도 해.,징그럽지만 그 사이는 웃기다.,2.6,1.0
boostcamp-sts-v1-train-8695,slack-sampled,너무 가을 아.,정말 화창한 날씨군요! 어떻게 지내세요?,0.8,0.0
boostcamp-sts-v1-train-8696,nsmc-rtt,"우주를 전반적으로 잘 알 수 있었고, 다채로운 영상으로 책을 읽었을 때보다 이해도가 높아진 것 같다.","우주를 전반적으로 잘 이해할 수 있었고, 알록달록한 그림을 통해 책에서 읽었을 때보다 더 잘 이해한다는 느낌을 받았다.",3.6,1.0
boostcamp-sts-v1-train-8697,nsmc-sampled,잘 알려져 있다,되게... 불운한,0.6,0.0
boostcamp-sts-v1-train-8698,slack-sampled,저는 곧 캠핑을 갈 거예요. 난 할 수 있을 거야,프로젝트가 끝나는 날엔 내가 참을게 달려갈게,0.0,0.0
boostcamp-sts-v1-train-8699,nsmc-rtt,솔직히 너무 좋은 작품이라 평점이 높지만 전문 성우를 활용해보자.,"솔직히 너무 좋은 작품이라 높은 점수를 주고 싶지만, 전문지식을 좀 활용해보자.",3.6,1.0
boostcamp-sts-v1-train-8700,petition-sampled,공무원 친절법을 제정해 주세요.,국회의원 단식 금지법을 발의해 주세요.,0.0,0.0
boostcamp-sts-v1-train-8701,petition-sampled,대통령 문제가 있다.,서울의 양방향 시스템에 문제가 있다.,0.4,0.0
boostcamp-sts-v1-train-8702,nsmc-sampled,이사벨 아자니가 많은 걸 가지고 있는 것 같아.,'원 포 더 머니' 이후로 처음이야,0.2,0.0
boostcamp-sts-v1-train-8703,slack-rtt,나는 그것을 정말 재미있게 읽었다.,나는 그것을 정말 재미있게 읽었다.,2.8,1.0
boostcamp-sts-v1-train-8704,slack-sampled,"오, 이게 그거구나.",이게 뭐야?,4.2,1.0
boostcamp-sts-v1-train-8705,petition-rtt,부동산 송금 수수료 한도를 낮춰주세요.,부동산 중개 수수료 한도를 낮춰주세요.,4.4,1.0
boostcamp-sts-v1-train-8706,slack-sampled,비가 와도 즐거운 금요일이다.,"여러분, 즐거운 주말입니다!",1.4,0.0
boostcamp-sts-v1-train-8707,petition-sampled,읽어보시고 이렇게 진행해주세요.,제발 읽어.내 인생이야.,2.2,0.0
boostcamp-sts-v1-train-8708,nsmc-sampled,가족... 가족이 많은 건 어렵지만...좋을 수도 있다.,난 고통스러워... 나도...,0.0,0.0
boostcamp-sts-v1-train-8709,petition-rtt,노년의 삶을 건드리는 노인 사기에 대해 처벌해 주세요.,노년의 삶에 공명하는 사기노인에 대한 엄중한 처벌을 당부한다.,3.2,1.0
boostcamp-sts-v1-train-8710,slack-sampled,이제 우리가 서로를 정말 알게 된 것 같아.,축구 선수의 수가 증가하고 있습니다. 정말 모일 때입니다!,0.0,0.0
boostcamp-sts-v1-train-8711,petition-sampled,당신은 현 상황이 합리적이라고 생각하나요?,한국 경제가 이렇게 어려운가요?,0.0,0.0
boostcamp-sts-v1-train-8712,nsmc-rtt,장태정의 잘못은 많지만 선유에 대한 보복을 처음 하겠다고 한 것 같은데 지희를 유산시킨 것은 도를 넘었다.,장태중이 실수를 많이 했지만 선유의 복수는 언니를 위한 것이라고 생각하지만 지희의 유산은 너무했다.,3.8,1.0
boostcamp-sts-v1-train-8713,slack-sampled,우리는 말라도로 가고 있다.,저는 백엔드 개발자를 희망하고 있습니다.,0.0,0.0
boostcamp-sts-v1-train-8714,petition-sampled,학교폭력 해결방안 3가지 제안,학교폭력과 왕따 예방대책,2.6,1.0
boostcamp-sts-v1-train-8715,slack-sampled,우리는 배드민턴 대회를 열어야 한다.,우리는 우리 회사를 위해 달리기 대회를 만들 것이다.,1.8,0.0
boostcamp-sts-v1-train-8716,nsmc-sampled,당신은 공개적으로 중고 영화를 개봉하고 있습니다.,출연을 원하는 분들이 굉장히 많네요.,0.4,0.0
boostcamp-sts-v1-train-8717,petition-sampled,남자 가족 클럽을 만들어 주세요.,남성 가족 부서를 설정하십시오.,4.6,1.0
boostcamp-sts-v1-train-8718,petition-sampled,누진제 폐전기,전기요금 누진제 폐지,3.0,1.0
boostcamp-sts-v1-train-8719,petition-sampled,중고차 허위 광고,인천 부천 중고차 허위 판매,2.2,0.0
boostcamp-sts-v1-train-8720,nsmc-sampled,옆면에 비하면 꽤 괜찮은 편이에요.,옆모습에 비하면 아깝다.,0.8,0.0
boostcamp-sts-v1-train-8721,slack-sampled,그는 똑똑한 AI 모델이다.,자연이 최고다.,0.0,0.0
boostcamp-sts-v1-train-8722,nsmc-sampled,가장 이기적인 인물인 헥터,프레데터는 희귀한 캐릭터이다.,0.0,0.0
